scope,registry_source,asset_path,expected_sha256,actual_sha256,status,note
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__seed101.csv,a7141f23b3e4298902755a07ddc2138e41a6153feb1ab0b707204e90793e8f85,a7141f23b3e4298902755a07ddc2138e41a6153feb1ab0b707204e90793e8f85,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__seed17.csv,c16fdda51f9afbbe5db874aa2c63f1659dd27bddb8c432d4243f309f943884f1,c16fdda51f9afbbe5db874aa2c63f1659dd27bddb8c432d4243f309f943884f1,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__seed29.csv,22af067d4b01ebc92b4efeee9d001b6965ffffc348e6c12f59c19c770fe1e71a,22af067d4b01ebc92b4efeee9d001b6965ffffc348e6c12f59c19c770fe1e71a,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__seed43.csv,57ede10038c6f66a29011b8b4c401cb43650e802e3785e8a343304f3dae7914b,57ede10038c6f66a29011b8b4c401cb43650e802e3785e8a343304f3dae7914b,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__original__seed71.csv,0a151ce9e90dedde02bd6021ad94d7f7e90f842ef193aca09fb7d06f528bf22c,0a151ce9e90dedde02bd6021ad94d7f7e90f842ef193aca09fb7d06f528bf22c,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__aggregate100.csv,604f04afa6c4e1930f7318819cd7d4f23224b6eb4d1c3394f4cb0d49ce71f6a7,604f04afa6c4e1930f7318819cd7d4f23224b6eb4d1c3394f4cb0d49ce71f6a7,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__aggregate80.csv,efb43ab288d0dc1ef0613fe5c16b6d6e71f7adbae4124f4b77d3ef661e68c517,efb43ab288d0dc1ef0613fe5c16b6d6e71f7adbae4124f4b77d3ef661e68c517,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__aggregate90.csv,b5f65a247bdef3f30b8a72b13eda7d2d5f546e844d377677f0788eee90bd27db,b5f65a247bdef3f30b8a72b13eda7d2d5f546e844d377677f0788eee90bd27db,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__seed101.csv,6e908f77e00d632b1c86f7479b884cbee7295255929fd2a1b6f5f6e1ad70e3f5,6e908f77e00d632b1c86f7479b884cbee7295255929fd2a1b6f5f6e1ad70e3f5,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__seed17.csv,ae940e17ad2e4fc03a2300283fd3c42d76df7d248cb8c7dbe6e0375c8dbf6b14,ae940e17ad2e4fc03a2300283fd3c42d76df7d248cb8c7dbe6e0375c8dbf6b14,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__seed29.csv,a582f68a20ba4ad37dcd5f29f008a9861d983c57cdcbe9ac2847eefbacf0d675,a582f68a20ba4ad37dcd5f29f008a9861d983c57cdcbe9ac2847eefbacf0d675,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__seed43.csv,2a37d72c7c1d9ba76141215065960f2efe0719554b30022439daf122e8daf528,2a37d72c7c1d9ba76141215065960f2efe0719554b30022439daf122e8daf528,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__randomized_sampled_full__seed71.csv,24d122d4a002ed1dccb83c06bf0ae01d52253fb76b1f338ef753123a7dd4c929,24d122d4a002ed1dccb83c06bf0ae01d52253fb76b1f338ef753123a7dd4c929,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__aggregate100.csv,1a6ef51b06596fbd71988e65ca42a4c50eae2a3bcf97ea7e15c257135b765c4c,1a6ef51b06596fbd71988e65ca42a4c50eae2a3bcf97ea7e15c257135b765c4c,MATCH,
