study,model,seed,partition,threshold,net_benefit_model,net_benefit_all,net_benefit_none
HANCOCK,B5,29,calibration,0.1,0.1060755057940789,0.09112426323561533,0.0
HANCOCK,B5,29,calibration,0.15,0.07981942713780571,0.037660984602416236,0.0
HANCOCK,B5,29,calibration,0.2,0.05073920625061807,-0.022485203859932745,0.0
HANCOCK,B5,29,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B5,29,calibration,0.3,0.03541135482188421,-0.168554518697066,0.0
HANCOCK,B5,29,calibration,0.35,0.026972116343628925,-0.25844332782760954,0.0
HANCOCK,B5,29,calibration,0.4,0.018656248571955844,-0.36331360514657707,0.0
HANCOCK,B5,29,calibration,0.45,0.018656248571955844,-0.48725120561444757,0.0
HANCOCK,B5,29,calibration,0.5,0.018656248571955844,-0.6359763261758924,0.0
HANCOCK,B5,43,oof,0.05,0.08869167545313324,0.08747512567694835,0.0
HANCOCK,B5,43,oof,0.1,0.06393619803554638,0.0367792993256677,0.0
HANCOCK,B5,43,oof,0.15,0.032373697866993824,-0.01988074189046951,0.0
HANCOCK,B5,43,oof,0.2,0.02536455597301673,-0.08362328825862383,0.0
HANCOCK,B5,43,oof,0.25,0.014147410300862348,-0.15586484080919874,0.0
HANCOCK,B5,43,oof,0.3,0.013934164129169022,-0.238426615152713,0.0
HANCOCK,B5,43,oof,0.35,0.011292633760901657,-0.33369020093369084,0.0
HANCOCK,B5,43,oof,0.4,0.013046862835453393,-0.44483105101149856,0.0
HANCOCK,B5,43,oof,0.45,0.0068668502452747865,-0.5761793283761801,0.0
HANCOCK,B5,43,oof,0.5,0.006406143619634936,-0.7337972612137982,0.0
HANCOCK,B5,43,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B5,43,calibration,0.1,0.1060755057940789,0.09112426323561533,0.0
HANCOCK,B5,43,calibration,0.15,0.07981942713780571,0.037660984602416236,0.0
HANCOCK,B5,43,calibration,0.2,0.05073920625061807,-0.022485203859932745,0.0
HANCOCK,B5,43,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B5,43,calibration,0.3,0.03541135482188421,-0.168554518697066,0.0
HANCOCK,B5,43,calibration,0.35,0.026972116343628925,-0.25844332782760954,0.0
HANCOCK,B5,43,calibration,0.4,0.018656248571955844,-0.36331360514657707,0.0
HANCOCK,B5,43,calibration,0.45,0.018656248571955844,-0.48725120561444757,0.0
HANCOCK,B5,43,calibration,0.5,0.018656248571955844,-0.6359763261758924,0.0
HANCOCK,B5,71,oof,0.05,0.0888250378973974,0.08747512567694835,0.0
HANCOCK,B5,71,oof,0.1,0.05947981157107278,0.0367792993256677,0.0
HANCOCK,B5,71,oof,0.15,0.041446636973031525,-0.01988074189046951,0.0
HANCOCK,B5,71,oof,0.2,0.025520069897434133,-0.08362328825862383,0.0
HANCOCK,B5,71,oof,0.25,0.015630210739738387,-0.15586484080919874,0.0
HANCOCK,B5,71,oof,0.3,0.014090782320714729,-0.238426615152713,0.0
HANCOCK,B5,71,oof,0.35,0.01045134185140827,-0.33369020093369084,0.0
HANCOCK,B5,71,oof,0.4,0.003860170270661957,-0.44483105101149856,0.0
HANCOCK,B5,71,oof,0.45,0.006854763337320986,-0.5761793283761801,0.0
HANCOCK,B5,71,oof,0.5,0.004232733246142923,-0.7337972612137982,0.0
HANCOCK,B5,71,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B5,71,calibration,0.1,0.1060755057940789,0.09112426323561533,0.0
HANCOCK,B5,71,calibration,0.15,0.07981942713780571,0.037660984602416236,0.0
HANCOCK,B5,71,calibration,0.2,0.05073920625061807,-0.022485203859932745,0.0
HANCOCK,B5,71,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B5,71,calibration,0.3,0.03541135482188421,-0.168554518697066,0.0
HANCOCK,B5,71,calibration,0.35,0.026972116343628925,-0.25844332782760954,0.0
HANCOCK,B5,71,calibration,0.4,0.018656248571955844,-0.36331360514657707,0.0
HANCOCK,B5,71,calibration,0.45,0.018656248571955844,-0.48725120561444757,0.0
HANCOCK,B5,71,calibration,0.5,0.018656248571955844,-0.6359763261758924,0.0
HANCOCK,B5,101,oof,0.05,0.08869167545313325,0.08747512567694835,0.0
HANCOCK,B5,101,oof,0.1,0.05224262648719411,0.0367792993256677,0.0
HANCOCK,B5,101,oof,0.15,0.03804586940663929,-0.01988074189046951,0.0
HANCOCK,B5,101,oof,0.2,0.025708149399002515,-0.08362328825862383,0.0
HANCOCK,B5,101,oof,0.25,0.013477477759194459,-0.15586484080919874,0.0
HANCOCK,B5,101,oof,0.3,0.008552526587209038,-0.238426615152713,0.0
HANCOCK,B5,101,oof,0.35,0.01047137096899917,-0.33369020093369084,0.0
HANCOCK,B5,101,oof,0.4,0.007755120198819485,-0.44483105101149856,0.0
HANCOCK,B5,101,oof,0.45,0.00028073390147744003,-0.5761793283761801,0.0
HANCOCK,B5,101,oof,0.5,-0.00017997272416241062,-0.7337972612137982,0.0
HANCOCK,B5,101,calibration,0.05,0.13978294687624196,0.1389598283284777,0.0
HANCOCK,B5,101,calibration,0.1,0.1060755057940789,0.09112426323561533,0.0
HANCOCK,B5,101,calibration,0.15,0.07981942713780571,0.037660984602416236,0.0
HANCOCK,B5,101,calibration,0.2,0.05073920625061807,-0.022485203859932745,0.0
HANCOCK,B5,101,calibration,0.25,0.04171089393243603,-0.09065088411726158,0.0
HANCOCK,B5,101,calibration,0.3,0.03541135482188421,-0.168554518697066,0.0
HANCOCK,B5,101,calibration,0.35,0.026972116343628925,-0.25844332782760954,0.0
HANCOCK,B5,101,calibration,0.4,0.018656248571955844,-0.36331360514657707,0.0
HANCOCK,B5,101,calibration,0.45,0.018656248571955844,-0.48725120561444757,0.0
HANCOCK,B5,101,calibration,0.5,0.018656248571955844,-0.6359763261758924,0.0
HANCOCK,M0,17,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,M0,17,oof,0.1,0.03681368463437219,0.0367792993256677,0.0
HANCOCK,M0,17,oof,0.15,-0.0015413289720867338,-0.01988074189046951,0.0
HANCOCK,M0,17,oof,0.2,0.0,-0.08362328825862383,0.0
HANCOCK,M0,17,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,M0,17,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,M0,17,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,M0,17,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,M0,17,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,M0,17,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,M0,17,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,M0,17,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,M0,17,calibration,0.15,0.0,0.037660984602416236,0.0
HANCOCK,M0,17,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,M0,17,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,M0,17,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,M0,17,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,M0,17,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,M0,17,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,M0,17,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,M0,29,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,M0,29,oof,0.1,0.03681368463437219,0.0367792993256677,0.0
HANCOCK,M0,29,oof,0.15,-0.0033154106279990837,-0.01988074189046951,0.0
HANCOCK,M0,29,oof,0.2,0.0,-0.08362328825862383,0.0
HANCOCK,M0,29,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,M0,29,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,M0,29,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,M0,29,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,M0,29,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,M0,29,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,M0,29,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,M0,29,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,M0,29,calibration,0.15,0.0,0.037660984602416236,0.0
HANCOCK,M0,29,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,M0,29,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,M0,29,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,M0,29,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,M0,29,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,M0,29,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,M0,29,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,M0,43,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,M0,43,oof,0.1,0.03681368463437219,0.0367792993256677,0.0
HANCOCK,M0,43,oof,0.15,-0.00579411717529878,-0.01988074189046951,0.0
HANCOCK,M0,43,oof,0.2,0.0,-0.08362328825862383,0.0
HANCOCK,M0,43,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,M0,43,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,M0,43,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,M0,43,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,M0,43,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,M0,43,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,M0,43,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,M0,43,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,M0,43,calibration,0.15,0.0,0.037660984602416236,0.0
HANCOCK,M0,43,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,M0,43,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,M0,43,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,M0,43,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,M0,43,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,M0,43,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,M0,43,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,M0,71,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,M0,71,oof,0.1,0.03681368463437219,0.0367792993256677,0.0
HANCOCK,M0,71,oof,0.15,0.0033895868125995796,-0.01988074189046951,0.0
HANCOCK,M0,71,oof,0.2,0.0,-0.08362328825862383,0.0
HANCOCK,M0,71,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,M0,71,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,M0,71,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,M0,71,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,M0,71,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,M0,71,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,M0,71,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,M0,71,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,M0,71,calibration,0.15,0.0,0.037660984602416236,0.0
HANCOCK,M0,71,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,M0,71,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,M0,71,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,M0,71,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,M0,71,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,M0,71,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,M0,71,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,M0,101,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,M0,101,oof,0.1,0.03681368463437219,0.0367792993256677,0.0
HANCOCK,M0,101,oof,0.15,0.0,-0.01988074189046951,0.0
HANCOCK,M0,101,oof,0.2,0.0,-0.08362328825862383,0.0
HANCOCK,M0,101,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,M0,101,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,M0,101,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,M0,101,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,M0,101,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,M0,101,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,M0,101,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,M0,101,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,M0,101,calibration,0.15,0.0,0.037660984602416236,0.0
HANCOCK,M0,101,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,M0,101,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,M0,101,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,M0,101,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,M0,101,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,M0,101,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,M0,101,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,N0,17,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,N0,17,oof,0.1,0.03414748163962847,0.0367792993256677,0.0
HANCOCK,N0,17,oof,0.15,-0.013539834621165963,-0.01988074189046951,0.0
HANCOCK,N0,17,oof,0.2,-0.0012669432205095889,-0.08362328825862383,0.0
HANCOCK,N0,17,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,N0,17,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,N0,17,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,N0,17,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,N0,17,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,N0,17,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,N0,17,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,N0,17,calibration,0.1,0.09286195794756213,0.09112426323561533,0.0
HANCOCK,N0,17,calibration,0.15,0.0010275575526034067,0.037660984602416236,0.0
HANCOCK,N0,17,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,N0,17,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,N0,17,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,N0,17,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,N0,17,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,N0,17,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,N0,17,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,N0,29,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,N0,29,oof,0.1,0.03571129580433388,0.0367792993256677,0.0
HANCOCK,N0,29,oof,0.15,-0.01163945040390029,-0.01988074189046951,0.0
HANCOCK,N0,29,oof,0.2,-0.0012669432205095889,-0.08362328825862383,0.0
HANCOCK,N0,29,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,N0,29,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,N0,29,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,N0,29,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,N0,29,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,N0,29,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,N0,29,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,N0,29,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,N0,29,calibration,0.15,-0.02150749127661601,0.037660984602416236,0.0
HANCOCK,N0,29,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,N0,29,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,N0,29,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,N0,29,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,N0,29,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,N0,29,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,N0,29,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,N0,43,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,N0,43,oof,0.1,0.03349653119157951,0.0367792993256677,0.0
HANCOCK,N0,43,oof,0.15,-0.009487100231185378,-0.01988074189046951,0.0
HANCOCK,N0,43,oof,0.2,-0.0006334716102547944,-0.08362328825862383,0.0
HANCOCK,N0,43,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,N0,43,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,N0,43,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,N0,43,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,N0,43,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,N0,43,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,N0,43,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,N0,43,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,N0,43,calibration,0.15,-0.014338327517744007,0.037660984602416236,0.0
HANCOCK,N0,43,calibration,0.2,-0.0025390788312671677,-0.022485203859932745,0.0
HANCOCK,N0,43,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,N0,43,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,N0,43,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,N0,43,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,N0,43,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,N0,43,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,N0,71,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,N0,71,oof,0.1,0.03721924735632376,0.0367792993256677,0.0
HANCOCK,N0,71,oof,0.15,-0.004566948590369942,-0.01988074189046951,0.0
HANCOCK,N0,71,oof,0.2,0.000908896757393076,-0.08362328825862383,0.0
HANCOCK,N0,71,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,N0,71,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,N0,71,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,N0,71,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,N0,71,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,N0,71,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,N0,71,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,N0,71,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,N0,71,calibration,0.15,0.0073704703921886605,0.037660984602416236,0.0
HANCOCK,N0,71,calibration,0.2,-0.0025390788312671677,-0.022485203859932745,0.0
HANCOCK,N0,71,calibration,0.25,-0.0033854384416895566,-0.09065088411726158,0.0
HANCOCK,N0,71,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,N0,71,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,N0,71,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,N0,71,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,N0,71,calibration,0.5,0.0,-0.6359763261758924,0.0
HANCOCK,N0,101,oof,0.05,0.08749141345475574,0.08747512567694835,0.0
HANCOCK,N0,101,oof,0.1,0.03878448519960932,0.0367792993256677,0.0
HANCOCK,N0,101,oof,0.15,0.008078891634625971,-0.01988074189046951,0.0
HANCOCK,N0,101,oof,0.2,-0.0015048735931891227,-0.08362328825862383,0.0
HANCOCK,N0,101,oof,0.25,0.0,-0.15586484080919874,0.0
HANCOCK,N0,101,oof,0.3,0.0,-0.238426615152713,0.0
HANCOCK,N0,101,oof,0.35,0.0,-0.33369020093369084,0.0
HANCOCK,N0,101,oof,0.4,0.0,-0.44483105101149856,0.0
HANCOCK,N0,101,oof,0.45,0.0,-0.5761793283761801,0.0
HANCOCK,N0,101,oof,0.5,0.0,-0.7337972612137982,0.0
HANCOCK,N0,101,calibration,0.05,0.13924840396439625,0.1389598283284777,0.0
HANCOCK,N0,101,calibration,0.1,0.09173347846699896,0.09112426323561533,0.0
HANCOCK,N0,101,calibration,0.15,0.006074637753783462,0.037660984602416236,0.0
HANCOCK,N0,101,calibration,0.2,0.0,-0.022485203859932745,0.0
HANCOCK,N0,101,calibration,0.25,0.0,-0.09065088411726158,0.0
HANCOCK,N0,101,calibration,0.3,0.0,-0.168554518697066,0.0
HANCOCK,N0,101,calibration,0.35,0.0,-0.25844332782760954,0.0
HANCOCK,N0,101,calibration,0.4,0.0,-0.36331360514657707,0.0
HANCOCK,N0,101,calibration,0.45,0.0,-0.48725120561444757,0.0
HANCOCK,N0,101,calibration,0.5,0.0,-0.6359763261758924,0.0
TCGA-HNSC,B0,17,oof,0.05,0.30176547763850775,0.30172064552875455,0.0
TCGA-HNSC,B0,17,oof,0.1,0.2630219936231643,0.2629273480581298,0.0
TCGA-HNSC,B0,17,oof,0.15,0.21972045266483933,0.21957013323801977,0.0
TCGA-HNSC,B0,17,oof,0.2,0.17100621908672373,0.170793266565396,0.0
TCGA-HNSC,B0,17,oof,0.25,0.11579675436485937,0.11551281766975574,0.0
TCGA-HNSC,B0,17,oof,0.3,0.05270022325415724,0.052335161789023976,0.0
TCGA-HNSC,B0,17,oof,0.35,0.0,-0.02056213345797414,0.0
TCGA-HNSC,B0,17,oof,0.4,0.0,-0.10560897791280538,0.0
TCGA-HNSC,B0,17,oof,0.45,0.0,-0.20611888499578757,0.0
TCGA-HNSC,B0,17,oof,0.5,0.0,-0.3267307734953664,0.0
TCGA-HNSC,B0,17,calibration,0.05,0.32544923297747463,0.3271564576339839,0.0
TCGA-HNSC,B0,17,calibration,0.1,0.2861721198943523,0.2897762608358719,0.0
TCGA-HNSC,B0,17,calibration,0.15,0.2422741699779215,0.24799839382621727,0.0
TCGA-HNSC,B0,17,calibration,0.2,0.19288897632193683,0.20099829344035586,0.0
TCGA-HNSC,B0,17,calibration,0.25,0.13691909017848755,0.14773151300304627,0.0
TCGA-HNSC,B0,17,calibration,0.3,0.07295350601454548,0.08685519250326379,0.0
TCGA-HNSC,B0,17,calibration,0.35,0.0,0.016613284234284154,0.0
TCGA-HNSC,B0,17,calibration,0.4,0.0,-0.06533560874619226,0.0
TCGA-HNSC,B0,17,calibration,0.45,0.0,-0.16218430045039145,0.0
TCGA-HNSC,B0,17,calibration,0.5,0.0,-0.27840273049543063,0.0
TCGA-HNSC,B0,29,oof,0.05,0.30176547763850775,0.30172064552875455,0.0
TCGA-HNSC,B0,29,oof,0.1,0.2630219936231643,0.2629273480581298,0.0
TCGA-HNSC,B0,29,oof,0.15,0.21972045266483933,0.21957013323801977,0.0
TCGA-HNSC,B0,29,oof,0.2,0.17100621908672373,0.170793266565396,0.0
TCGA-HNSC,B0,29,oof,0.25,0.11579675436485937,0.11551281766975574,0.0
TCGA-HNSC,B0,29,oof,0.3,0.05270022325415724,0.052335161789023976,0.0
TCGA-HNSC,B0,29,oof,0.35,0.0,-0.02056213345797414,0.0
TCGA-HNSC,B0,29,oof,0.4,0.0,-0.10560897791280538,0.0
TCGA-HNSC,B0,29,oof,0.45,0.0,-0.20611888499578757,0.0
TCGA-HNSC,B0,29,oof,0.5,0.0,-0.3267307734953664,0.0
TCGA-HNSC,B0,29,calibration,0.05,0.32544923297747463,0.3271564576339839,0.0
TCGA-HNSC,B0,29,calibration,0.1,0.2861721198943523,0.2897762608358719,0.0
TCGA-HNSC,B0,29,calibration,0.15,0.2422741699779215,0.24799839382621727,0.0
TCGA-HNSC,B0,29,calibration,0.2,0.19288897632193683,0.20099829344035586,0.0
TCGA-HNSC,B0,29,calibration,0.25,0.13691909017848755,0.14773151300304627,0.0
TCGA-HNSC,B0,29,calibration,0.3,0.07295350601454548,0.08685519250326379,0.0
TCGA-HNSC,B0,29,calibration,0.35,0.0,0.016613284234284154,0.0
TCGA-HNSC,B0,29,calibration,0.4,0.0,-0.06533560874619226,0.0
TCGA-HNSC,B0,29,calibration,0.45,0.0,-0.16218430045039145,0.0
TCGA-HNSC,B0,29,calibration,0.5,0.0,-0.27840273049543063,0.0
TCGA-HNSC,B0,43,oof,0.05,0.30176547763850775,0.30172064552875455,0.0
TCGA-HNSC,B0,43,oof,0.1,0.2630219936231643,0.2629273480581298,0.0
TCGA-HNSC,B0,43,oof,0.15,0.21972045266483933,0.21957013323801977,0.0
TCGA-HNSC,B0,43,oof,0.2,0.17100621908672373,0.170793266565396,0.0
TCGA-HNSC,B0,43,oof,0.25,0.11579675436485937,0.11551281766975574,0.0
TCGA-HNSC,B0,43,oof,0.3,0.05270022325415724,0.052335161789023976,0.0
TCGA-HNSC,B0,43,oof,0.35,0.0,-0.02056213345797414,0.0
TCGA-HNSC,B0,43,oof,0.4,0.0,-0.10560897791280538,0.0
TCGA-HNSC,B0,43,oof,0.45,0.0,-0.20611888499578757,0.0
TCGA-HNSC,B0,43,oof,0.5,0.0,-0.3267307734953664,0.0
TCGA-HNSC,B0,43,calibration,0.05,0.32544923297747463,0.3271564576339839,0.0
TCGA-HNSC,B0,43,calibration,0.1,0.2861721198943523,0.2897762608358719,0.0
TCGA-HNSC,B0,43,calibration,0.15,0.2422741699779215,0.24799839382621727,0.0
TCGA-HNSC,B0,43,calibration,0.2,0.19288897632193683,0.20099829344035586,0.0
TCGA-HNSC,B0,43,calibration,0.25,0.13691909017848755,0.14773151300304627,0.0
TCGA-HNSC,B0,43,calibration,0.3,0.07295350601454548,0.08685519250326379,0.0
TCGA-HNSC,B0,43,calibration,0.35,0.0,0.016613284234284154,0.0
TCGA-HNSC,B0,43,calibration,0.4,0.0,-0.06533560874619226,0.0
TCGA-HNSC,B0,43,calibration,0.45,0.0,-0.16218430045039145,0.0
TCGA-HNSC,B0,43,calibration,0.5,0.0,-0.27840273049543063,0.0
TCGA-HNSC,B0,71,oof,0.05,0.30176547763850775,0.30172064552875455,0.0
TCGA-HNSC,B0,71,oof,0.1,0.2630219936231643,0.2629273480581298,0.0
TCGA-HNSC,B0,71,oof,0.15,0.21972045266483933,0.21957013323801977,0.0
TCGA-HNSC,B0,71,oof,0.2,0.17100621908672373,0.170793266565396,0.0
TCGA-HNSC,B0,71,oof,0.25,0.11579675436485937,0.11551281766975574,0.0
TCGA-HNSC,B0,71,oof,0.3,0.05270022325415724,0.052335161789023976,0.0
TCGA-HNSC,B0,71,oof,0.35,-0.03654087789212307,-0.02056213345797414,0.0
TCGA-HNSC,B0,71,oof,0.4,0.0,-0.10560897791280538,0.0
TCGA-HNSC,B0,71,oof,0.45,0.0,-0.20611888499578757,0.0
TCGA-HNSC,B0,71,oof,0.5,0.0,-0.3267307734953664,0.0
TCGA-HNSC,B0,71,calibration,0.05,0.32544923297747463,0.3271564576339839,0.0
TCGA-HNSC,B0,71,calibration,0.1,0.2861721198943523,0.2897762608358719,0.0
TCGA-HNSC,B0,71,calibration,0.15,0.2422741699779215,0.24799839382621727,0.0
TCGA-HNSC,B0,71,calibration,0.2,0.19288897632193683,0.20099829344035586,0.0
TCGA-HNSC,B0,71,calibration,0.25,0.13691909017848755,0.14773151300304627,0.0
TCGA-HNSC,B0,71,calibration,0.3,0.07295350601454548,0.08685519250326379,0.0
